subject,slice,mean_fg_dice,WT_dice,TC_dice,ET_dice
BraTS-GLI-00512-100,96,0.9340511440551473,0.7362045762205891,1.0,1.0
BraTS-GLI-00512-100,97,0.9296331436245204,0.7185325744980818,1.0,1.0
BraTS-GLI-00512-100,98,0.931360946786177,0.7254437871447078,1.0,1.0
BraTS-GLI-00512-100,99,0.9396180742659397,0.7584722970637588,1.0,1.0
BraTS-GLI-00512-100,100,0.9455790485605098,0.7823161942420394,1.0,1.0
BraTS-GLI-00512-100,101,0.9499598877055917,0.7998395508223669,1.0,1.0
BraTS-GLI-00512-100,102,0.9592662762799634,0.8370651051198535,1.0,1.0
BraTS-GLI-00512-100,103,0.967057101032929,0.8682284041317158,1.0,1.0
BraTS-GLI-00512-100,104,0.9757281553447152,0.9029126213788607,1.0,1.0
BraTS-GLI-00512-100,105,0.9799558661309387,0.9198234645237544,1.0,1.0
BraTS-GLI-00512-100,106,0.9811235549167046,0.9244942196668182,1.0,1.0
BraTS-GLI-00512-100,107,0.9780165437910417,0.9120661751641672,1.0,1.0
BraTS-GLI-00512-100,108,0.9806118653560327,0.922447461424131,1.0,1.0
BraTS-GLI-00512-100,109,0.9799227799266559,0.9196911197066233,1.0,1.0
BraTS-GLI-00512-100,110,0.9781036560911804,0.9124146243647219,1.0,1.0
BraTS-GLI-00512-100,111,0.9804003336154294,0.9216013344617179,1.0,1.0
BraTS-GLI-00512-100,112,0.9822749021352164,0.9290996085408657,1.0,1.0
BraTS-GLI-00512-100,113,0.985423925671214,0.9416957026848557,1.0,1.0
BraTS-GLI-00512-100,114,0.9845437830419344,0.9381751321677372,1.0,1.0
BraTS-GLI-00512-100,115,0.970887840452308,0.883551361809232,1.0,1.0
BraTS-GLI-00512-100,116,0.9693284545911905,0.8773138183647623,1.0,1.0
BraTS-GLI-00512-100,117,0.9754946554524688,0.9019786218098751,1.0,1.0
BraTS-GLI-00512-100,118,0.9883503613285944,0.9534014453143779,1.0,1.0
BraTS-GLI-00512-100,119,0.9910762574388653,0.9643050297554611,1.0,1.0
BraTS-GLI-00512-100,120,0.9896802325611395,0.9587209302445578,1.0,1.0
BraTS-GLI-00512-100,121,0.9896820544207636,0.9587282176830546,1.0,1.0
BraTS-GLI-00512-100,122,0.9829122125095846,0.9316488500383385,1.0,1.0
BraTS-GLI-00512-100,123,0.9763019857713369,0.9052079430853474,1.0,1.0
BraTS-GLI-00512-100,124,0.9776203328935581,0.9104813315742325,1.0,1.0
BraTS-GLI-00512-100,125,0.9660154100352144,0.8640616401408576,1.0,1.0
BraTS-GLI-00512-100,126,0.9399462778665032,0.7597851114660129,1.0,1.0
BraTS-GLI-00512-100,127,0.8946153847234715,0.5784615388938856,1.0,1.0
BraTS-GLI-00512-100,128,0.8421696576799842,0.36867863071993695,1.0,1.0
BraTS-GLI-00512-100,129,0.8261904767422524,0.3047619069690098,1.0,1.0
BraTS-GLI-00512-100,130,0.7951977412700693,0.18079096508027703,1.0,1.0
BraTS-GLI-00512-100,131,0.750000002631579,1.0526315678670361e-08,1.0,1.0
BraTS-GLI-00512-100,132,0.7500000035714285,1.4285714081632656e-08,1.0,1.0
BraTS-GLI-00512-100,133,0.7500000058139533,2.3255813412655503e-08,1.0,1.0
BraTS-GLI-00512-100,134,0.7500000131578941,5.263157617728546e-08,1.0,1.0
BraTS-GLI-00512-100,135,0.7500000416666597,1.666666388888935e-07,1.0,1.0
BraTS-GLI-00512-101,48,0.7500000060975608,2.4390243307555043e-08,2.4390243307555043e-08,2.4390243307555043e-08
BraTS-GLI-00512-101,49,0.9603746398836466,0.8414985595345863,0.8414985595345863,0.8414985595345863
BraTS-GLI-00512-101,50,0.9807692308021039,0.9230769232084155,0.9230769232084155,0.9230769232084155
BraTS-GLI-00512-101,51,0.9872986369426286,0.9491945477705148,0.9491945477705148,0.9491945477705148
BraTS-GLI-00512-101,52,0.9890900650054875,0.9563602600219496,0.9563602600219496,0.9563602600219496
BraTS-GLI-00512-101,53,0.9906456346363568,0.9625825385454273,0.9625825385454273,0.9625825385454273
BraTS-GLI-00512-101,54,0.994186046515186,0.9767441860607441,0.9767441860607441,0.9767441860607441
BraTS-GLI-00512-101,55,0.744473934213185,0.9784324040092413,0.9778947368537396,0.9778947368537396
BraTS-GLI-00512-101,56,0.9372065853654575,0.9669852302489204,0.9727069351352542,0.9727069351352542
BraTS-GLI-00512-101,57,0.8700639395357497,0.9601449275506722,0.9675960813987957,0.9719769673811989
BraTS-GLI-00512-101,58,0.7986227924665672,0.9455311465707098,0.9567686967634053,0.9672184355835058
BraTS-GLI-00512-101,59,0.8433317246631291,0.9394887845749899,0.9536907100887762,0.9589832466900684
BraTS-GLI-00512-101,60,0.8516796772349537,0.9235061613756088,0.9421863166013162,0.9463210264607695
BraTS-GLI-00512-101,61,0.7698720684716526,0.8945563652176262,0.9224624060332559,0.9396508728330047
BraTS-GLI-00512-101,62,0.7369792077139529,0.8806270096702921,0.901871291670043,0.937937937953469
BraTS-GLI-00512-101,63,0.75070141881488,0.8736981632505779,0.8974538659431315,0.9464378575282273
BraTS-GLI-00512-101,64,0.8399648739168066,0.9030358785826981,0.9227129337742606,0.9428733031835765
BraTS-GLI-00512-101,65,0.7011488079541424,0.9336795845118498,0.9144689950411728,0.9236861051390619
BraTS-GLI-00512-101,66,0.9712633394335146,0.9511465603287843,0.9589371980841638,0.9589371980841638
BraTS-GLI-00512-101,67,0.9712530977481411,0.950136755743712,0.9525114155467984,0.9525114155467984
BraTS-GLI-00512-101,68,0.9612735231897958,0.9343331061271681,0.919638105417968,0.919638105417968
BraTS-GLI-00512-101,69,0.9576354395442767,0.9269825918938629,0.8950962135970849,0.8950962135970849
BraTS-GLI-00512-101,70,0.927861657902038,0.9016221873622129,0.7941976429789686,0.7941976429789686
BraTS-GLI-00512-101,71,0.8659371429915155,0.8818528291170177,0.5377358501468494,0.5377358501468494
BraTS-GLI-00512-101,72,0.7342113628587745,0.8913565426496529,5.5248618479289396e-09,5.5248618479289396e-09
BraTS-GLI-00512-101,73,0.7320605700741036,0.9090909091202157,1.562499975585938e-08,1.562499975585938e-08
BraTS-GLI-00512-101,74,0.7216319098186368,0.8838441165781898,1.2499998437500196e-07,1.2499998437500196e-07
BraTS-GLI-00512-101,75,0.9566795740771155,0.8267182963084617,1.0,1.0
BraTS-GLI-00512-101,76,0.9579470198953993,0.8317880795815973,1.0,1.0
BraTS-GLI-00512-101,77,0.9627746135372054,0.8510984541488215,1.0,1.0
BraTS-GLI-00512-101,78,0.9721674877121502,0.888669950848601,1.0,1.0
BraTS-GLI-00512-101,79,0.9806226175595647,0.9224904702382586,1.0,1.0
BraTS-GLI-00512-101,80,0.985849056624312,0.9433962264972479,1.0,1.0
BraTS-GLI-00512-101,81,0.9830508474863545,0.932203389945418,1.0,1.0
BraTS-GLI-00512-101,82,0.9649446495111722,0.8597785980446889,1.0,1.0
BraTS-GLI-00512-101,83,0.9554263566755303,0.8217054267021212,1.0,1.0
BraTS-GLI-00512-101,84,0.9547713718593014,0.8190854874372058,1.0,1.0
BraTS-GLI-00512-101,85,0.9382998172974409,0.7531992691897637,1.0,1.0
BraTS-GLI-00512-101,86,0.9412568307080932,0.7650273228323728,1.0,1.0
BraTS-GLI-00512-101,87,0.9497105644721989,0.7988422578887956,1.0,1.0
BraTS-GLI-00512-101,88,0.9544854881866947,0.8179419527467784,1.0,1.0
BraTS-GLI-00512-101,89,0.9546818728035031,0.8187274912140127,1.0,1.0
BraTS-GLI-00512-101,90,0.9615198451485771,0.8460793805943083,1.0,1.0
BraTS-GLI-00512-101,91,0.95522388063043,0.8208955225217198,1.0,1.0
BraTS-GLI-00512-101,92,0.941742477297591,0.766969909190364,1.0,1.0
